Close,CloseTarget,MACD,MACDTarget,Stochastics,StochasticsTarget,ATR,ATRTarget
8.02,8.48,-0.8181722346,-0.7636505487,11.9512195122,23.1707317073,1.76,0.88
8.48,8.22,-0.7636505487,-0.7209787015,23.1707317073,16.9117647059,0.88,0.49
8.22,8.48,-0.7209787015,-0.6498691573,16.9117647059,23.4567901235,0.49,0.42
8.48,9.45,-0.6498691573,-0.5092614628,23.4567901235,53.781512605,0.42,1.51
9.45,8.92,-0.5092614628,-0.4312472421,53.781512605,42.6380368098,1.51,1.05
8.92,8.77,-0.4312472421,-0.3720852869,42.6380368098,38.036809816,1.05,0.7
8.77,8.54,-0.3720852869,-0.3334239455,38.036809816,39.6078431373,0.7,0.57
8.54,8.15,-0.3334239455,-0.3215590126,39.6078431373,28.0542986425,0.57,0.7
8.15,7.83,-0.3215590126,-0.3235754893,28.0542986425,15.625,0.7,0.71
7.83,8.31,-0.3235754893,-0.2775111516,15.625,40.625,0.71,0.82
8.31,8,-0.2775111516,-0.2554152313,40.625,24.4791666667,0.82,0.63
8,7.43,-0.2554152313,-0.2693007685,24.4791666667,0,0.63,0.83
7.43,7.5,-0.2693007685,-0.2618591614,0,3.4653465347,0.83,0.5
7.5,7.77,-0.2618591614,-0.2249592471,3.4653465347,16.8316831683,0.5,0.66
7.77,7.3,-0.2249592471,-0.2213367239,16.8316831683,0,0.66,0.54
7.3,7.51,-0.2213367239,-0.1922218699,0,9.7674418605,0.54,0.53
7.51,8.83,-0.1922218699,-0.0661493116,9.7674418605,71.1627906977,0.53,2.03
8.83,8.76,-0.0661493116,0.0245485429,71.1627906977,90.1234567901,2.03,0.77
8.76,10.03,0.0245485429,0.1835857859,90.1234567901,100,0.77,1.68
10.03,9.37,0.1835857859,0.2469630495,100,75.8241758242,1.68,1.56
9.37,9.43,0.2469630495,0.2922763375,75.8241758242,78.021978022,1.56,0.77
9.43,9.79,0.2922763375,0.3446116958,78.021978022,91.2087912088,0.77,0.7
9.79,9.27,0.3446116958,0.3366563466,91.2087912088,72.1611721612,0.7,0.86
9.27,9.3,0.3366563466,0.3255456906,72.1611721612,73.2600732601,0.86,0.36
9.3,9.44,0.3255456906,0.3200911103,73.2600732601,78.3882783883,0.36,0.63
9.44,9.32,0.3200911103,0.2997673952,78.3882783883,73.9926739927,0.63,0.56
9.32,9.39,0.2997673952,0.2829069499,73.9926739927,76.5567765568,0.56,0.28
9.39,9.97,0.2829069499,0.3053195346,76.5567765568,97.8021978022,0.28,0.64
9.97,10.1,0.3053195346,0.3220538462,97.8021978022,100,0.64,0.78
10.1,10.48,0.3220538462,0.35183198,100,100,0.78,1.08
10.48,10.14,0.35183198,0.3377642395,100,80.2325581395,1.08,0.92
10.14,9.94,0.3377642395,0.302894787,80.2325581395,55.3719008264,0.92,0.56
9.94,11.04,0.302894787,0.3474582582,55.3719008264,100,0.56,1.47
11.04,12.26,0.3474582582,0.4548295768,100,100,1.47,1.57
12.26,13.29,0.4548295768,0.5889030368,100,100,1.57,2.24
13.29,14.49,0.5889030368,0.7490608161,100,100,2.24,1.63
14.49,13.73,0.7490608161,0.7809293576,100,85.3564547206,1.63,1.65
13.73,13.95,0.7809293576,0.7907896775,85.3564547206,89.5551257253,1.65,1.11
13.95,14.21,0.7907896775,0.7867873585,89.5551257253,94.584139265,1.11,0.53
14.21,13.45,0.7867873585,0.6990104181,94.584139265,79.6078431373,0.53,1.08
13.45,12.62,0.6990104181,0.5491402548,79.6078431373,58.9010989011,1.08,1.91
12.62,12.53,0.5491402548,0.4127709949,58.9010989011,56.9230769231,1.91,1.08
12.53,12.37,0.4127709949,0.2847769511,56.9230769231,53.4065934066,1.08,0.87
12.37,11.11,0.2847769511,0.0874737578,53.4065934066,25.7142857143,0.87,1.98
